,tune,chords
1807,443,"[('1', 'Dm7'), ('1', 'DmM7'), ('1', 'Dm7'), ('1', 'Dm6'), ('1', 'Em7'), ('1', 'Fmaj7'), ('1', 'Em7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'DmM7'), ('1', 'Dm7'), ('1', 'Dm6'), ('1', 'Emaj7'), ('2', 'Gbm7'), ('2', 'B7'), ('1', 'Emaj7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'G7')]"
1808,443,"[('1', 'Dbmaj7'), ('2', 'Ebm7'), ('2', 'Am7'), ('1', 'Dbmaj7'), ('1', 'E7'), ('1', 'Ebm7'), ('1', 'Am7'), ('1', 'Dbmaj7'), ('2', 'Fm7'), ('2', 'Bb7'), ('1', 'Ebmaj7'), ('2', 'Fm7'), ('2', 'Bb7'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'Cm7'), ('1', 'F7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Em7'), ('1', 'A7')]"
1809,443,"[('1', 'Dm7'), ('1', 'DmM7'), ('1', 'Dm7'), ('1', 'Dm6'), ('1', 'Em7'), ('1', 'Fmaj7'), ('1', 'Em7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'DmM7'), ('1', 'Dm7'), ('1', 'Dm6'), ('1', 'Emaj7'), ('2', 'Gbm7'), ('2', 'B7'), ('1', 'Emaj7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'G7')]"
1810,444,"[('2', 'Bm7'), ('2', 'Bm7'), ('2', 'Abm7b5'), ('2', 'Gmaj7'), ('2', 'Bm7/Gb'), ('2', 'Abm7b5'), ('2', 'Dbm7b5'), ('2', 'Gb7b9'), ('2', 'Bm7'), ('2', 'Bm7'), ('2', 'Abm7b5'), ('2', 'Gmaj7'), ('2', 'Bm7/Gb'), ('2', 'Abm7b5'), ('4', 'Dbm7b5'), ('4', 'Gb7'), ('2', 'Bm7')]"
1811,444,"[('2', 'Bm7'), ('2', 'Bm7'), ('2', 'Abm7b5'), ('2', 'Gmaj7'), ('2', 'Bm7/Gb'), ('2', 'Abm7b5'), ('2', 'Dbm7b5'), ('2', 'Gb7b9'), ('2', 'Bm7'), ('2', 'Bm7'), ('2', 'Abm7b5'), ('2', 'Gmaj7'), ('2', 'Bm7/Gb'), ('2', 'Abm7b5'), ('4', 'Dbm7b5'), ('4', 'Gb7'), ('2', 'Bm7')]"
1812,444,"[('2', 'Bm7'), ('2', 'Bbm7'), ('2', 'Abm7'), ('2', 'Gb7b9'), ('2', 'Bm7'), ('2', 'Bbm7'), ('2', 'Abm7'), ('2', 'Gb7b9'), ('2', 'Bm7'), ('2', 'Bbm7'), ('2', 'Abm7'), ('2', 'Gb7b9'), ('2', 'Bm7'), ('2', 'Bbm7'), ('2', 'Abm7'), ('2', 'Gb7b9')]"
1813,444,"[('2', 'Bm7'), ('2', 'Bm7'), ('2', 'Abm7b5'), ('2', 'Gmaj7'), ('2', 'Bm7/Gb'), ('2', 'Abm7b5'), ('2', 'Dbm7b5'), ('2', 'Gb7b9'), ('2', 'Bm7'), ('2', 'Bm7'), ('2', 'Abm7b5'), ('2', 'Gmaj7'), ('2', 'Bm7/Gb'), ('2', 'Abm7b5'), ('4', 'Dbm7b5'), ('4', 'Gb7'), ('2', 'Bm7')]"
1814,445,"[('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'D9'), ('2', 'Abm13'), ('2', 'Gbm7b5'), ('2', 'Fm7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Fm6'), ('2', 'Abm7sus'), ('2', 'Abm9')]"
1815,445,"[('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'D9'), ('2', 'Abm13'), ('2', 'Gbm7b5'), ('2', 'Fm7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Fm6'), ('2', 'Abm7sus'), ('2', 'Abm9')]"
1816,445,"[('2', 'Dbmaj7'), ('2', 'Bbm7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Dbmaj7'), ('4', 'Bbm7'), ('4', 'Bbm/Ab'), ('1', 'Abm9'), ('2', 'Cmaj7'), ('4', 'Am7'), ('4', 'Am'), ('4', 'Gbm7b5'), ('4', 'B7'), ('4', 'Em7'), ('4', 'Em7'), ('1', 'Dm7'), ('1', 'Db9')]"
1817,445,"[('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'D9'), ('2', 'Abm13'), ('2', 'Gbm7b5'), ('2', 'Fm7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Fm6'), ('2', 'Dm7'), ('2', 'Abm7sus'), ('2', 'Dbm69'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7')]"
1818,446,"[('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Gbm7b5'), ('2', 'Fm7'), ('2', 'Cmaj7/E'), ('2', 'A7#9'), ('2', 'Dm7'), ('2', 'G7')]"
1819,446,"[('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Gbm7b5'), ('2', 'Fm7'), ('2', 'Cmaj7/E'), ('2', 'A7#9'), ('2', 'Dm7'), ('2', 'G7')]"
1820,446,"[('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Bm7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Dm7'), ('2', 'G7')]"
1821,446,"[('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Gbm7b5'), ('2', 'Fm7'), ('2', 'Cmaj7/E'), ('2', 'A7#9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'G7')]"
1822,447,"[('2', 'Cmaj7'), ('4', 'Dm7'), ('4', 'Edim'), ('1', 'Em7'), ('2', 'Cmaj7'), ('4', 'B7'), ('4', 'Bm7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'G7')]"
1823,447,"[('2', 'Cmaj7'), ('4', 'Dm7'), ('4', 'Edim'), ('1', 'Em7'), ('2', 'Cmaj7'), ('4', 'B7'), ('4', 'Bm7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'G7')]"
1824,447,"[('1', 'Fmaj7'), ('1', 'Bm7'), ('1', 'Cmaj7'), ('1', 'C7'), ('1', 'Fmaj7'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7')]"
1825,447,"[('2', 'Cmaj7'), ('4', 'Dm7'), ('4', 'Edim'), ('1', 'Em7'), ('2', 'Cmaj7'), ('4', 'B7'), ('4', 'Bm7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'G7')]"
1826,448,"[('1', 'Cmaj7'), ('1', 'Bm9'), ('1', 'C7'), ('2', 'Fmaj7'), ('2', 'Fm6'), ('2', 'Cmaj7'), ('2', 'Am7'), ('1', 'D9')]"
1827,448,"[('1', 'Cmaj7'), ('1', 'Bm9'), ('1', 'C7'), ('2', 'Fmaj7'), ('2', 'Fm6'), ('2', 'Cmaj7'), ('2', 'Am7'), ('1', 'D9')]"
1828,448,"[('2', 'Em7'), ('2', 'Em7/D'), ('2', 'Dbm7b5'), ('2', 'Cm6'), ('2', 'Em7'), ('2', 'Em7/D'), ('2', 'C9'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'Em7/D'), ('2', 'Dbm7b5'), ('2', 'A9'), ('1', 'D9'), ('1', 'G7')]"
1829,448,"[('1', 'Cmaj7'), ('1', 'Bm9'), ('1', 'C7'), ('2', 'Fmaj7'), ('2', 'Fm6'), ('2', 'Cmaj7'), ('2', 'Am7'), ('1', 'D9'), ('1', 'G9'), ('2', 'C69'), ('2', 'G7sus')]"
1830,449,"[('1', 'Dm7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7b5'), ('1', 'G7b9')]"
1831,449,"[('1', 'Dm7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7b5'), ('1', 'G7b9')]"
1832,449,"[('1', 'Fmaj7'), ('1', 'Bm7#11'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'B7'), ('1', 'Em7'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Am7')]"
1833,449,"[('1', 'Dm7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Em7b5'), ('1', 'A7b13'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'A7b9')]"
1834,450,"[('1', 'Cmaj7'), ('1', 'F7'), ('2', 'Cmaj7'), ('2', 'F7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'G7')]"
1835,450,"[('1', 'Cmaj7'), ('1', 'F7'), ('2', 'Cmaj7'), ('2', 'F7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'G7')]"
1836,450,"[('1', 'Fmaj7'), ('1', 'Gbdim7'), ('1', 'Cmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7')]"
1837,450,"[('1', 'Cmaj7'), ('1', 'F7'), ('2', 'Cmaj7'), ('2', 'F7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'C6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7')]"
1838,451,"[('2', 'Cmaj7'), ('2', 'G7#5'), ('2', 'Cmaj7'), ('2', 'Bb7'), ('2', 'A7'), ('2', 'Em7'), ('1', 'A7'), ('2', 'D7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Am7'), ('1', 'D7')]"
1839,451,"[('1', 'G7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('2', 'Am7'), ('2', 'E7b9'), ('2', 'Am7'), ('2', 'Em7#11'), ('2', 'D7'), ('2', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('2', 'G7'), ('2', 'G7#5')]"
1840,451,"[('2', 'Cmaj7'), ('2', 'G7#5'), ('2', 'Cmaj7'), ('2', 'Bb7'), ('2', 'A7'), ('2', 'Em7'), ('1', 'A7'), ('2', 'D7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Am7'), ('2', 'D7'), ('4', 'Gm7'), ('4', 'C7')]"
1841,451,"[('1', 'Fmaj7'), ('1', 'Bb7'), ('2', 'Cmaj7'), ('2', 'E7b9'), ('2', 'Am7'), ('2', 'Edim7'), ('2', 'G7/D'), ('2', 'Ddim7'), ('2', 'G7/D'), ('2', 'G7'), ('2', 'C6'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7')]"
1842,452,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('1', 'Bm7')]"
1843,452,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('1', 'Bm7')]"
1844,452,"[('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Ebm7'), ('1', 'Am7'), ('1', 'Dbmaj7'), ('1', 'Dbmaj7'), ('1', 'Abm7'), ('1', 'Dm7'), ('1', 'B6'), ('1', 'B7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Bm7'), ('2', 'E7'), ('2', 'Am7'), ('2', 'D7'), ('1', 'Dm7')]"
1845,452,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('1', 'Bm7')]"
1846,453,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'A7#9'), ('1', 'Dm7'), ('2', 'Bm7b5'), ('2', 'E7b9')]"
1847,453,"[('1', 'Am7'), ('2', 'Am7'), ('2', 'G7'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7')]"
1848,453,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'A7#9'), ('1', 'Dm7'), ('2', 'Bm7b5'), ('2', 'E7b9')]"
1849,453,"[('1', 'Am7'), ('1', 'Am7'), ('2', 'Gm7b5'), ('2', 'C7b9'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7')]"
1850,454,"[('1', 'Fmaj7#11'), ('1', 'Fmaj7#11'), ('1', 'E9sus'), ('1', 'E9sus'), ('1', 'Dm6'), ('1', 'Dm6'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Bbmaj7#11'), ('1', 'Bbmaj7#11')]"
1851,454,"[('1', 'Fmaj7#11'), ('1', 'Fmaj7#11'), ('1', 'E9sus'), ('1', 'E9sus'), ('1', 'Dm6'), ('1', 'Dm6'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Bbmaj7#11'), ('1', 'Bbmaj7#11')]"
1852,455,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'D9'), ('1', 'D9'), ('1', 'Dm7'), ('1', 'Abm7')]"
1853,455,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'D9'), ('1', 'D9'), ('1', 'Dm7'), ('1', 'Abm7')]"
1854,455,"[('1', 'Emaj7'), ('1', 'Emaj7'), ('1', 'Em7'), ('1', 'A7'), ('1', 'Dmaj7'), ('1', 'Dmaj7'), ('1', 'Dm7'), ('1', 'Abm7')]"
1855,455,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'D9'), ('1', 'D9'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dbm6'), ('2', 'Db6'), ('2', 'B6'), ('1', 'Dbm6'), ('2', 'Db6'), ('2', 'B6'), ('1', 'Dbm6'), ('2', 'Dm7'), ('2', 'Abm7')]"
1856,456,"[('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G')]"
1857,456,"[('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G')]"
1858,456,"[('1', 'Fm7'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Fm7'), ('1', 'Cm7'), ('1', 'Fm7'), ('1', 'G7b13')]"
1859,456,"[('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7')]"
1860,456,[]
1861,456,"[('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm'), ('2', 'Bb'), ('2', 'Ab'), ('2', 'Gm'), ('2', 'Fm'), ('2', 'G7b13'), ('1', 'Cm')]"
1862,456,"[('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G')]"
1863,456,"[('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G')]"
1864,456,"[('1', 'Fm7'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Fm7'), ('1', 'Cm7'), ('1', 'Fm7'), ('1', 'G7b13')]"
1865,456,"[('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7')]"
1866,456,"[('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm7'), ('2', 'Dm7/G'), ('2', 'Cm'), ('2', 'Bb'), ('2', 'Ab'), ('2', 'Gm'), ('2', 'Fm'), ('2', 'G7b13'), ('1', 'Cm')]"
1867,457,"[('1', 'Ebm7'), ('1', 'Emaj7'), ('1', 'Dbm7'), ('2', 'Ebm7'), ('2', 'Cm7'), ('1', 'Am7'), ('1', 'Dbmaj7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'G7b9')]"
1868,457,"[('1', 'Cm7'), ('1', 'Dm7'), ('1', 'Cm7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('1', 'Abmaj7')]"
1869,457,"[('1', 'Cm7'), ('1', 'Dm7'), ('1', 'Cm7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('1', 'Abmaj7')]"
1870,457,"[('1', 'Fm7'), ('1', 'Bb7'), ('2', 'Ebm7'), ('2', 'Am7'), ('1', 'Dbmaj7'), ('1', 'Fm7'), ('1', 'Bb7'), ('2', 'Ebm7'), ('2', 'Am7'), ('2', 'Dbmaj7'), ('2', 'G7b9')]"
1871,457,"[('1', 'Cm7'), ('1', 'Dm7'), ('1', 'Cm7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('1', 'Abmaj7'), ('1', 'G7b13'), ('1', 'Cm7'), ('1', 'Dm7')]"
1872,458,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'B7')]"
1873,458,"[('1', 'Em7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Ebm7#11'), ('1', 'Abm7')]"
1874,458,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'B7')]"
1875,458,"[('1', 'Em7'), ('1', 'Am7'), ('1', 'Ebm7#11'), ('2', 'Fm7'), ('2', 'Bb7'), ('2', 'Em7'), ('2', 'Bbm7')]"
1876,458,"[('2', 'Cmaj7'), ('2', 'Am7')]"
1877,458,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'B7')]"
1878,458,"[('1', 'Em7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Ebm7#11'), ('1', 'Abm7')]"
1879,458,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'B7')]"
1880,458,"[('1', 'Em7'), ('1', 'Am7'), ('1', 'Ebm7#11'), ('2', 'Fm7'), ('2', 'Bb7'), ('2', 'Em7'), ('2', 'Bbm7')]"
1881,458,"[('2', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Em7'), ('2', 'Bbm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Cmaj7#11')]"
1882,459,"[('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cmaj7'), ('2', 'Gb7#11'), ('1', 'Fm7'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7sus'), ('1', 'C6')]"
1883,459,"[('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cmaj7'), ('2', 'Gb7#11'), ('1', 'Fm7'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7sus'), ('1', 'C6')]"
1884,459,"[('2', 'Bbm7'), ('2', 'Em7'), ('2', 'Abmaj7'), ('2', 'Gbm7b9'), ('2', 'Bbm7'), ('2', 'Em7'), ('1', 'Abmaj7'), ('2', 'Cm6'), ('2', 'Am7b5'), ('4', 'Dm7b5'), ('4', 'G7'), ('2', 'Cm7'), ('2', 'Fm7'), ('2', 'Fm7'), ('2', 'Dm7'), ('2', 'G7')]"
1885,459,"[('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cmaj7'), ('2', 'Gb7#11'), ('1', 'Fm7'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7sus'), ('1', 'C6')]"
1886,460,"[('1', 'B7#5'), ('1', 'B7#5'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'B7#5'), ('1', 'B7#5'), ('1', 'Bbmaj7#11'), ('1', 'Bbmaj7#11'), ('1', 'A7#5'), ('1', 'Bm7#11'), ('1', 'B7#5'), ('2', 'Cmaj7'), ('2', 'Bbmaj7')]"
1887,460,"[('1', 'B7#5'), ('1', 'B7#5'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'B7#5'), ('1', 'B7#5'), ('1', 'Bbmaj7#11'), ('1', 'Bbmaj7#11'), ('1', 'A7#5'), ('1', 'Bm7#11'), ('1', 'B7#5'), ('2', 'Cmaj7'), ('2', 'Bbmaj7')]"
1888,461,"[('1', 'Cm6'), ('2', 'Gm7b5'), ('2', 'C7b9'), ('1', 'Fm6'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm7'), ('1', 'Fm7')]"
1889,461,"[('1', 'Cm6'), ('2', 'Gm7b5'), ('2', 'C7b9'), ('1', 'Fm6'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm7'), ('1', 'Fm7')]"
1890,461,"[('2', 'Fm'), ('2', 'FmM7'), ('2', 'Fm7'), ('2', 'Bb7'), ('1', 'Ebmaj7'), ('2', 'Gm7'), ('2', 'C7b9'), ('2', 'Fm'), ('2', 'FmM7'), ('2', 'Fm7'), ('2', 'Bb7'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Ebm7'), ('1', 'Ab7'), ('1', 'Dm7b5'), ('1', 'G7b13')]"
1891,461,"[('1', 'Cm6'), ('2', 'Gm7b5'), ('2', 'C7b9'), ('1', 'Fm6'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm7'), ('1', 'Fm7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm6')]"
1892,462,"[('1', 'C6'), ('1', 'C6'), ('1', 'Ebdim7'), ('1', 'Ebdim7'), ('1', 'Dm7'), ('1', 'G7sus'), ('1', 'Cmaj7'), ('1', 'C7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Em6'), ('1', 'D7b9'), ('1', 'G7'), ('1', 'G7')]"
1893,462,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gbm13'), ('1', 'Gbm13'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gbm7b5'), ('1', 'B7b9'), ('1', 'Em7'), ('1', 'E/C'), ('1', 'Em6'), ('2', 'E/C'), ('2', 'Em'), ('1', 'Dm7'), ('1', 'Bm/D'), ('1', 'Dm7'), ('1', 'G7')]"
1894,462,"[('1', 'C6'), ('1', 'C6'), ('1', 'Ebdim7'), ('1', 'Ebdim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7')]"
