,tune,chords
414,414,"[('2', 'Bm7b5'), ('2', 'E7b13'), ('4', 'Am7'), ('4', 'Am7'), ('4', 'Gm7'), ('4', 'C7'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Bm7b5'), ('2', 'E7b13'), ('4', 'Am7'), ('4', 'Am7'), ('4', 'Gm7'), ('4', 'C7'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Cmaj7'), ('2', 'G7#5'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('2', 'Cmaj7'), ('4', 'Bm7b5'), ('4', 'E7'), ('1', 'Am7'), ('1', 'D7'), ('4', 'Dm7'), ('4', 'G7'), ('4', 'Cm7'), ('4', 'Gbm7'), ('2', 'Bm7b5'), ('2', 'E7b13'), ('4', 'Am7'), ('4', 'Am7'), ('4', 'Gm7'), ('4', 'C7'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'D7'), ('2', 'G7'), ('1', 'C6')]"
415,415,"[('2', 'Abm'), ('2', 'Abm7'), ('2', 'Dbm7'), ('2', 'Gbm'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm7'), ('2', 'Gbm'), ('2', 'Abm'), ('2', 'Abm7'), ('2', 'Em'), ('2', 'Am'), ('2', 'Abm'), ('2', 'Abm7'), ('2', 'Dbm7'), ('2', 'Gbm'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm7'), ('2', 'Gbm'), ('2', 'Abm'), ('2', 'Abm7'), ('2', 'Em'), ('2', 'Am'), ('1', 'Ab'), ('1', 'Fm'), ('1', 'Cm'), ('1', 'Dm7'), ('2', 'Ab'), ('2', 'Fm6'), ('1', 'Em'), ('1', 'D'), ('1', 'Bm7'), ('2', 'Abm'), ('2', 'Abm7'), ('2', 'Dbm7'), ('2', 'Gbm'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm7'), ('2', 'Gbm'), ('2', 'Abm'), ('2', 'Abm7'), ('2', 'Em'), ('2', 'Am'), ('2', 'Gbm'), ('2', 'Bm'), ('2', 'Abm'), ('2', 'Em'), ('1', 'Ab'), ('1', 'Gbm'), ('2', 'Dbm'), ('2', 'Dbm7'), ('1', 'Gbm')]"
416,416,"[('1', 'Cmaj7'), ('1', 'Gbm7'), ('1', 'Bm7'), ('1', 'A7'), ('1', 'Cmaj7'), ('1', 'Gbm7'), ('1', 'Bm7'), ('1', 'A7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am6'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am6'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Gbm7'), ('1', 'Bm7'), ('1', 'A7'), ('1', 'D7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dbm6'), ('2', 'Dm7'), ('2', 'G7')]"
417,417,"[('1', 'Dm7'), ('1', 'G7'), ('2', 'C6'), ('2', 'Gbm7'), ('2', 'Em7'), ('2', 'A7#9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Emaj7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'B7'), ('1', 'E7'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'C6'), ('2', 'Gbm7'), ('2', 'Em7'), ('2', 'A7#9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Bm7'), ('1', 'A7b13'), ('1', 'Dm7'), ('2', 'Bm7b5'), ('2', 'E7#9'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'A7#9')]"
418,418,"[('2', 'Dbm'), ('2', 'A'), ('2', 'Dbm6'), ('2', 'Dbdim7'), ('2', 'Dm'), ('2', 'A7'), ('2', 'Dm'), ('2', 'A7'), ('2', 'Dm'), ('2', 'Dmb6'), ('2', 'Dm6'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'E7'), ('2', 'Am'), ('2', 'Am'), ('2', 'Gm7'), ('2', 'Dbm7#5'), ('2', 'Gbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Em7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'G7#5'), ('2', 'Dbm'), ('2', 'A'), ('2', 'Dbm6'), ('2', 'Dbdim7'), ('2', 'Dm'), ('2', 'A7'), ('2', 'Dm'), ('2', 'A7'), ('2', 'Dm'), ('2', 'Dmb6'), ('2', 'Dm6'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'E7'), ('2', 'Am'), ('2', 'Am'), ('2', 'Gm7'), ('2', 'Dbm7#5'), ('1', 'Gbm6'), ('1', 'D7#11'), ('2', 'Dbm/G'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dbm6'), ('2', 'Dm7'), ('2', 'G7')]"
419,419,"[('1', 'Bmaj7'), ('1', 'Bmaj7'), ('1', 'Cdim7'), ('1', 'Cdim7'), ('1', 'Dbm7'), ('1', 'Gm7'), ('1', 'Bmaj7'), ('2', 'Gbm7'), ('2', 'Cm7'), ('1', 'Emaj7'), ('1', 'Emaj7'), ('1', 'Fdim7'), ('1', 'Fdim7'), ('1', 'Gbm7'), ('1', 'Cm7'), ('2', 'Emaj7'), ('2', 'Emaj7/Eb'), ('2', 'Dbm7'), ('2', 'Gm7'), ('1', 'Bmaj7'), ('1', 'Bmaj7'), ('1', 'Bbm7b5'), ('1', 'Eb7b9'), ('1', 'Abm7'), ('1', 'Db7'), ('1', 'Dbm7'), ('1', 'Gm7'), ('1', 'Bmaj7'), ('1', 'Bmaj7'), ('1', 'Ebm7b5'), ('1', 'Ab7b9'), ('1', 'Dbm7'), ('1', 'Gm7'), ('1', 'Bmaj7'), ('2', 'Dbm7'), ('2', 'Gm7')]"
420,420,"[('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('4', 'Am7'), ('4', 'D7'), ('4', 'Dm7'), ('4', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('4', 'Am7'), ('4', 'D7'), ('4', 'Dm7'), ('4', 'Abm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Dm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Bm7'), ('1', 'Ebmaj7'), ('2', 'Am7'), ('2', 'D7'), ('1', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('4', 'Am7'), ('4', 'D7'), ('4', 'Dm7'), ('4', 'Abm7'), ('1', 'Dbm6')]"
421,421,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'A7#9'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'A7#9'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Gmaj7'), ('1', 'Gmaj7'), ('1', 'Gm7'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Em7b5'), ('1', 'A7#9'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dbm6'), ('1', 'Dbm6')]"
422,422,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gbm7'), ('1', 'B7b13'), ('1', 'Fmaj7'), ('1', 'Gbm6'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Em7'), ('1', 'A7b9'), ('1', 'Dm7'), ('2', 'Bm7b5'), ('2', 'E7b13'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('2', 'Am7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gbm7'), ('1', 'B7b13'), ('1', 'Fmaj7'), ('1', 'Gbm6'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Em7'), ('1', 'A7b9'), ('1', 'Dm7'), ('1', 'G7b9'), ('1', 'Cmaj7'), ('1', 'Gbm7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7')]"
423,423,"[('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'F7'), ('1', 'F7'), ('1', 'C7'), ('1', 'C7'), ('1', 'F7'), ('1', 'Em7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7')]"
424,424,"[('2', 'Cmaj7'), ('2', 'C6'), ('2', 'Cmaj7'), ('2', 'C6'), ('2', 'Cmaj7'), ('2', 'C6'), ('2', 'C7'), ('2', 'C7'), ('1', 'F6'), ('2', 'Bm9'), ('2', 'Bm9'), ('2', 'Cmaj7'), ('2', 'C6'), ('2', 'Cmaj7'), ('2', 'C6'), ('2', 'Cmaj7'), ('2', 'C6'), ('2', 'C7'), ('2', 'C7'), ('1', 'F6'), ('2', 'Bm9'), ('2', 'Bm9'), ('2', 'Emaj7'), ('2', 'Db7b9'), ('2', 'Gbm7'), ('2', 'B7'), ('1', 'E7'), ('1', 'B7'), ('1', 'Em7'), ('1', 'A9'), ('1', 'Dm9'), ('2', 'G7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'C6'), ('2', 'Cmaj7'), ('2', 'C6'), ('2', 'Cmaj7'), ('2', 'C6'), ('2', 'C7'), ('2', 'C7'), ('2', 'F6'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'G9sus'), ('2', 'C6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7')]"
425,425,"[('1', 'Dbm6'), ('1', 'Dbm6'), ('1', 'Gm7'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Dbm6'), ('1', 'Dbm6'), ('1', 'D7'), ('1', 'D7'), ('1', 'Dbm6'), ('1', 'Dbm6'), ('1', 'Gm7'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Dbm6'), ('1', 'Dbm6'), ('1', 'D7'), ('1', 'D7'), ('1', 'Ebm7'), ('1', 'Ab7'), ('1', 'Dbmaj7'), ('1', 'Dbmaj7'), ('1', 'Dbm7'), ('1', 'Gb7'), ('1', 'Bmaj7'), ('1', 'Bmaj7'), ('1', 'Bm7'), ('1', 'E7'), ('1', 'Amaj7'), ('1', 'Amaj7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7#5'), ('1', 'Dbm6'), ('1', 'Dbm6'), ('1', 'Gm7'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Dbm6'), ('1', 'Dbm6'), ('1', 'D7'), ('1', 'D7'), ('1', 'Dbm6'), ('1', 'Dbm6'), ('1', 'Gm7'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Dbm6'), ('1', 'Dbm6'), ('1', 'D7'), ('1', 'D7')]"
426,426,"[('1', 'C6'), ('1', 'Gbm7'), ('1', 'C6'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'Gbm7'), ('1', 'C6'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Gbm7'), ('1', 'Gbdim7'), ('1', 'C6'), ('2', 'Em7'), ('2', 'A7'), ('1', 'D7'), ('1', 'D7'), ('1', 'G7'), ('1', 'Am7'), ('1', 'C6'), ('1', 'Gbm7'), ('1', 'C6'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'G7')]"
427,427,"[('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Fm7'), ('2', 'Bb7'), ('1', 'Ebmaj7'), ('1', 'C7b9'), ('1', 'Fm7'), ('1', 'Bb7'), ('1', 'Ebmaj7'), ('1', 'Abmaj7'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('1', 'Cm'), ('1', 'Gm7b5'), ('1', 'C7b9'), ('1', 'Fm'), ('1', 'Fm'), ('1', 'Fm7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm'), ('2', 'Cm7/Bb'), ('1', 'Abmaj7'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Fm7'), ('2', 'Bb7'), ('1', 'Ebmaj7'), ('1', 'C7b9'), ('1', 'Fm7'), ('1', 'Bb7'), ('1', 'Ebmaj7'), ('1', 'Abmaj7'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('1', 'Cm'), ('1', 'Gm7b5'), ('1', 'C7b9'), ('1', 'Fm'), ('1', 'Fm'), ('1', 'Fm7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm'), ('2', 'Cm7/Bb'), ('1', 'Abmaj7'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm'), ('2', 'Fm7'), ('2', 'Cm7'), ('2', 'Fm7'), ('2', 'Cm7'), ('2', 'Fm7'), ('2', 'Gm7'), ('1', 'Cm')]"
428,428,"[('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'Am7'), ('1', 'Bm7'), ('2', 'Dm7'), ('2', 'Abm7sus'), ('1', 'Dbm6'), ('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'Am7'), ('1', 'Bm7'), ('2', 'Dm7'), ('2', 'Abm7sus'), ('1', 'Dbm6'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Emaj7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'B7'), ('1', 'Emaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Dm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Abm7b9'), ('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'Am7'), ('1', 'Bm7'), ('2', 'Dm7'), ('2', 'Abm7sus'), ('1', 'Dbm6'), ('2', 'D7'), ('4', 'Abm7'), ('4', 'Db7'), ('1', 'Dbm6')]"
429,429,"[('2', 'Cmaj7'), ('2', 'C7'), ('1', 'Fmaj7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Am7'), ('1', 'D7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'C7'), ('1', 'Fmaj7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Am7'), ('1', 'D7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Fmaj7'), ('1', 'B7'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'E7'), ('2', 'Am'), ('2', 'AmM7'), ('2', 'Am7'), ('2', 'Am6'), ('1', 'D7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'C7'), ('1', 'Fmaj7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Am7'), ('1', 'D7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'C6'), ('2', 'Dm7'), ('2', 'G7')]"
430,430,"[('1', 'Cm'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm'), ('2', 'Cm'), ('2', 'C7b9'), ('1', 'Fm7'), ('2', 'Bb7sus'), ('2', 'Bb7'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('2', 'Cm'), ('2', 'Cm/Bb'), ('1', 'A7#9'), ('1', 'Am7#11'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm')]"
431,431,"[('1', 'Cmaj7'), ('1', 'G7b9'), ('2', 'Cmaj7'), ('2', 'G7#5'), ('2', 'Cmaj7'), ('2', 'E7#5'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7b9'), ('1', 'Cmaj7'), ('1', 'G7b9'), ('2', 'Cmaj7'), ('2', 'G7#5'), ('2', 'Cmaj7'), ('2', 'E7#5'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Gmaj7'), ('1', 'D7b9'), ('1', 'Gm7'), ('1', 'C7'), ('2', 'Fmaj7'), ('2', 'C7b9'), ('1', 'F69'), ('1', 'Fm7'), ('1', 'Bm9'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cmaj7'), ('1', 'G7b9'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Fm6'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7'), ('1', 'C69'), ('1', 'C69')]"
432,432,"[('1', 'Cmaj7'), ('1', 'F7#11'), ('1', 'Cmaj7'), ('1', 'F7#11'), ('1', 'Cmaj7'), ('1', 'F7#11'), ('1', 'Cmaj7'), ('1', 'F7#11'), ('1', 'Cmaj7'), ('1', 'F7#11'), ('1', 'Cmaj7'), ('1', 'F7#11'), ('2', 'Gbm7b5'), ('2', 'Fm6'), ('2', 'C6/E'), ('2', 'A7#5'), ('2', 'D7'), ('2', 'G7'), ('2', 'C6'), ('2', 'C7'), ('2', 'Gbm7b5'), ('2', 'Fm6'), ('2', 'C6/E'), ('2', 'A7#5'), ('1', 'D7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'F7#11'), ('1', 'Cmaj7'), ('1', 'F7#11'), ('1', 'Cmaj7'), ('2', 'E7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7b9'), ('2', 'C6'), ('2', 'G7')]"
433,433,"[('1', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Gbm7'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cmaj7'), ('4', 'Bm7'), ('4', 'E7'), ('1', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Gbm7'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cmaj7'), ('4', 'Bm7'), ('4', 'E7'), ('1', 'Emaj7'), ('2', 'Dbm7'), ('2', 'Gb7b9'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Emaj7'), ('4', 'Am7'), ('4', 'D7'), ('2', 'Gmaj7'), ('2', 'E7b9'), ('2', 'Am7'), ('2', 'D7b9'), ('1', 'Dm7'), ('2', 'G7#5'), ('2', 'G7#5'), ('1', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Gbm7'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cmaj7'), ('4', 'Bm7'), ('4', 'E7'), ('4', 'Am7'), ('4', 'D7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Dbm6'), ('4', 'Dm7'), ('4', 'G7')]"
434,434,"[('1', 'Dmaj9/A'), ('1', 'Em7/A'), ('1', 'Dmaj9/A'), ('1', 'Em7/A'), ('1', 'Dmaj9/A'), ('1', 'Em7/A'), ('1', 'Dmaj9/A'), ('1', 'Em7/A'), ('1', 'Ebmaj9/A'), ('1', 'Em7/A'), ('1', 'Ebmaj9/A'), ('1', 'Em7/A'), ('1', 'Ebmaj9/A'), ('1', 'Em7/A'), ('1', 'Ebmaj9/A'), ('1', 'Em7/A'), ('1', 'Dmaj9'), ('1', 'Cmaj9'), ('1', 'Dmaj9'), ('1', 'Cmaj9'), ('1', 'Dmaj9'), ('1', 'Am7#11'), ('1', 'Gmaj7'), ('2', 'Dbm7b5'), ('2', 'Gb7'), ('1', 'Bm7'), ('1', 'Cmaj9'), ('4', 'Bm7'), ('4', 'E13'), ('2', 'Gmaj9'), ('2', 'Gm13b9'), ('2', 'Am13b9/F'), ('2', 'Bm13/E'), ('2', 'Em13#11'), ('1', 'Dmaj9'), ('1', 'Cmaj9'), ('1', 'Dmaj9'), ('1', 'Cmaj9'), ('1', 'Dmaj9'), ('1', 'Am7#11'), ('1', 'Gmaj7'), ('2', 'Dbm7b5'), ('2', 'Gb7'), ('1', 'Bm7'), ('1', 'Cmaj9'), ('4', 'Bm7'), ('4', 'E13'), ('2', 'Gmaj9'), ('2', 'Gm13b9'), ('2', 'Am13b9/F'), ('2', 'Bm13/E'), ('2', 'Em13#11'), ('1', 'Dmaj9/A'), ('1', 'Em7/A'), ('1', 'Dmaj9/A'), ('1', 'Em7/A'), ('1', 'Dmaj9/A'), ('1', 'Em7/A'), ('1', 'Dmaj9/A'), ('1', 'Em7/A'), ('1', 'Dmaj9'), ('1', 'Cmaj9'), ('1', 'Dmaj9'), ('1', 'Cmaj9'), ('1', 'Dmaj9'), ('1', 'Am7#11'), ('1', 'Gmaj7'), ('2', 'Dbm7b5'), ('2', 'Gb7#11'), ('1', 'Bm7'), ('1', 'Cmaj9'), ('2', 'Bm7'), ('2', 'E13'), ('2', 'Bbm7'), ('2', 'Em9'), ('1', 'Dmaj9/A'), ('1', 'Em7/A'), ('1', 'Dmaj9/A'), ('1', 'Em7/A'), ('1', 'Dmaj9/A'), ('1', 'Em7/A'), ('1', 'Dmaj9/A'), ('1', 'Em7/A')]"
435,435,"[('1', 'Cm'), ('1', 'Cm'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm'), ('1', 'Cm'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Cm'), ('1', 'Cm'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm'), ('1', 'Cm'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Abmaj7'), ('1', 'Bm7'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'Fm7'), ('1', 'Bm7b9'), ('1', 'Ebmaj7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm'), ('2', 'Cm7'), ('2', 'Am7b5'), ('2', 'D7b9'), ('1', 'Gmaj7'), ('1', 'Cm'), ('1', 'Cm'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm'), ('1', 'Cm'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Bm7')]"
436,436,"[('1', 'Dbm7'), ('1', 'Gbm7'), ('1', 'Dbm7'), ('1', 'Gbm7'), ('1', 'Dbm7'), ('1', 'Gbm7'), ('1', 'Dbm7'), ('1', 'Gbm7'), ('2', 'Dbm'), ('2', 'Gbm'), ('2', 'Dbm7'), ('2', 'Gbm'), ('2', 'Dbm'), ('2', 'Gbm'), ('2', 'Dbm7'), ('2', 'Gbm'), ('2', 'Dbm'), ('4', 'Dbm/E'), ('4', 'Gbm'), ('1', 'G7sus'), ('2', 'Dbm'), ('4', 'Dbm/E'), ('4', 'Gbm'), ('1', 'G7sus'), ('1', 'Dm7'), ('1', 'Em7'), ('4', 'Am'), ('4', 'G'), ('4', 'Am'), ('4', 'G'), ('1', 'Am')]"
437,437,"[('1', 'Cmaj7'), ('1', 'A7/Db'), ('1', 'Dm7'), ('1', 'B7'), ('1', 'Cmaj7/E'), ('1', 'E7b9'), ('1', 'Fmaj7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('1', 'Dm7'), ('1', 'B7'), ('1', 'Cmaj7'), ('1', 'A7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'A7/Db'), ('1', 'Dm7'), ('1', 'B7'), ('1', 'Cmaj7/E'), ('1', 'E7b9'), ('1', 'Fmaj7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('1', 'Dm7'), ('1', 'Bm7#11'), ('1', 'Cmaj7'), ('1', 'A7b13'), ('1', 'D7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dbm6'), ('2', 'Dm7'), ('2', 'G7')]"
