,tune,chords
473,96,"[('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Bm7'), ('2', 'Cmaj7'), ('4', 'Bm7b5'), ('4', 'E7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'A7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'D7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('1', 'C6')]"
474,96,"[('1', 'Cmaj7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'A7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'D7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('1', 'C6')]"
475,97,"[('1', 'Dbm6'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Dm'), ('2', 'DmM7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7')]"
476,97,"[('1', 'Dbm6'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Dm'), ('2', 'DmM7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'B7'), ('2', 'Em7'), ('2', 'B7'), ('1', 'Em7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7')]"
477,97,"[('1', 'Cmaj7'), ('2', 'Cmaj7'), ('2', 'B7'), ('2', 'Em7'), ('2', 'B7'), ('1', 'Em7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Dbm6'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'G7'), ('1', 'G7'), ('1', 'Bm7'), ('1', 'E7'), ('1', 'A7b13'), ('1', 'A7b13'), ('1', 'D7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Dbm6'), ('2', 'Dm7'), ('2', 'G7')]"
478,97,"[('1', 'Dbm6'), ('2', 'Em7'), ('2', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'G7'), ('1', 'G7'), ('1', 'Bm7'), ('1', 'E7'), ('1', 'A7b13'), ('1', 'A7b13'), ('1', 'D7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Dbm6'), ('2', 'Dm7'), ('2', 'G7')]"
479,98,"[('2', 'C'), ('2', 'Caug'), ('2', 'C6'), ('2', 'Caug'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dm7')]"
480,98,"[('2', 'C'), ('2', 'Caug'), ('2', 'C6'), ('2', 'Caug'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dm7'), ('2', 'C'), ('2', 'Caug'), ('2', 'C6'), ('2', 'Caug'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dm7')]"
481,98,"[('2', 'C'), ('2', 'Caug'), ('2', 'C6'), ('2', 'Caug'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'Dm7'), ('2', 'Fmaj7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'G9sus'), ('2', 'Cmaj7'), ('2', 'G9sus'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('4', 'Gbm7b5'), ('4', 'B7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7')]"
482,98,"[('2', 'Fmaj7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'G9sus'), ('2', 'Cmaj7'), ('2', 'G9sus'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('4', 'Gbm7b5'), ('4', 'B7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Caug'), ('2', 'C6'), ('2', 'Caug'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C6'), ('4', 'Dm7'), ('4', 'G7')]"
483,98,"[('2', 'Cmaj7'), ('2', 'Caug'), ('2', 'C6'), ('2', 'Caug'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C6'), ('4', 'Dm7'), ('4', 'G7')]"
484,99,"[('2', 'E7'), ('2', 'Bm7'), ('1', 'A13'), ('1', 'D7sus'), ('1', 'D13'), ('2', 'Dm7'), ('2', 'Ab7'), ('2', 'Abm9'), ('2', 'Abm7b9'), ('1', 'Dbm7sus'), ('1', 'Dbm13')]"
485,99,"[('2', 'E7'), ('2', 'Bm7'), ('1', 'A13'), ('1', 'D7sus'), ('1', 'D13'), ('2', 'Dm7'), ('2', 'Ab7'), ('2', 'Abm9'), ('2', 'Abm7b9'), ('1', 'Dbm7sus'), ('1', 'Dbm13'), ('1', 'Fmaj7'), ('1', 'E7b9'), ('1', 'A7sus'), ('1', 'A7'), ('1', 'D7sus'), ('1', 'D13'), ('2', 'Abm7sus'), ('2', 'Abdim7'), ('2', 'Abm13'), ('2', 'Gbm9')]"
486,99,"[('1', 'Fmaj7'), ('1', 'E7b9'), ('1', 'A7sus'), ('1', 'A7'), ('1', 'D7sus'), ('1', 'D13'), ('2', 'Abm7sus'), ('2', 'Abdim7'), ('2', 'Abm13'), ('2', 'Gbm9'), ('2', 'E7'), ('2', 'Bm7'), ('1', 'A13'), ('1', 'D7sus'), ('1', 'D13'), ('2', 'Dm7'), ('2', 'Ab7'), ('2', 'Abm9'), ('2', 'Abm7b9'), ('1', 'Dbm7sus'), ('1', 'Dbm13')]"
487,99,"[('2', 'E7'), ('2', 'Bm7'), ('1', 'A13'), ('1', 'D7sus'), ('1', 'D13'), ('2', 'Dm7'), ('2', 'Ab7'), ('2', 'Abm9'), ('2', 'Abm7b9'), ('1', 'Dbm7sus'), ('1', 'Dbm13'), ('1', 'Fmaj7'), ('1', 'E7b9'), ('1', 'A7sus'), ('1', 'A7b9'), ('2', 'D9'), ('2', 'Ab9')]"
488,99,"[('1', 'Fmaj7'), ('1', 'E7b9'), ('1', 'A7sus'), ('1', 'A7b9'), ('2', 'D9'), ('2', 'Ab9'), ('1', 'Cmaj7'), ('1', 'Gbm9')]"
489,99,"[('1', 'Cmaj7'), ('1', 'Gbm9'), ('2', 'Dbm9'), ('2', 'Bm9'), ('1', 'A7b9'), ('2', 'D9'), ('2', 'Ab9'), ('1', 'Abm7sus'), ('2', 'Bm13'), ('2', 'B13'), ('1', 'Dbm13#11')]"
490,99,"[('2', 'Dbm9'), ('2', 'Bm9'), ('1', 'A7b9'), ('2', 'D9'), ('2', 'Ab9'), ('1', 'Abm7sus'), ('2', 'Bm13'), ('2', 'B13'), ('1', 'Dbm13#11'), ('2', 'E7'), ('2', 'Bm7'), ('1', 'A13'), ('1', 'D7sus'), ('1', 'D13'), ('2', 'Dm7'), ('2', 'Ab7'), ('2', 'Abm9'), ('2', 'Abm7b9'), ('1', 'Dbm7sus'), ('1', 'Dbm13')]"
491,99,"[('2', 'E7'), ('2', 'Bm7'), ('1', 'A13'), ('1', 'D7sus'), ('1', 'D13'), ('2', 'Dm7'), ('2', 'Ab7'), ('2', 'Abm9'), ('2', 'Abm7b9'), ('1', 'Dbm7sus'), ('1', 'Dbm13'), ('1', 'Fmaj7'), ('1', 'E7b9'), ('1', 'A7sus'), ('1', 'A7'), ('1', 'D7sus'), ('1', 'D13'), ('2', 'Abm7sus'), ('2', 'Abdim7'), ('2', 'Abm13'), ('2', 'Gbm9')]"
492,99,"[('1', 'Fmaj7'), ('1', 'E7b9'), ('1', 'A7sus'), ('1', 'A7'), ('1', 'D7sus'), ('1', 'D13'), ('2', 'Abm7sus'), ('2', 'Abdim7'), ('2', 'Abm13'), ('2', 'Gbm9'), ('2', 'E7'), ('2', 'Bm7'), ('1', 'A13'), ('1', 'D7sus'), ('1', 'D13'), ('2', 'Dm7'), ('2', 'Ab7'), ('2', 'Abm9'), ('2', 'Abm7b9'), ('1', 'Dbm7sus'), ('1', 'Dbm13')]"
493,99,"[('2', 'E7'), ('2', 'Bm7'), ('1', 'A13'), ('1', 'D7sus'), ('1', 'D13'), ('2', 'Dm7'), ('2', 'Ab7'), ('2', 'Abm9'), ('2', 'Abm7b9'), ('1', 'Dbm7sus'), ('1', 'Dbm13'), ('1', 'Fmaj7'), ('1', 'E7b9'), ('1', 'A7sus'), ('1', 'A7b9'), ('2', 'D9'), ('2', 'Ab9')]"
494,99,"[('1', 'Fmaj7'), ('1', 'E7b9'), ('1', 'A7sus'), ('1', 'A7b9'), ('2', 'D9'), ('2', 'Ab9'), ('2', 'Dbm9'), ('2', 'Bm9'), ('1', 'A7b9'), ('2', 'D9'), ('2', 'Ab9'), ('1', 'Abm7sus'), ('2', 'Bm13'), ('2', 'B13'), ('1', 'Dbm13#11')]"
495,99,"[('2', 'Dbm9'), ('2', 'Bm9'), ('1', 'A7b9'), ('2', 'D9'), ('2', 'Ab9'), ('1', 'Abm7sus'), ('2', 'Bm13'), ('2', 'B13'), ('1', 'Dbm13#11')]"
496,100,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7b5'), ('2', 'A7'), ('2', 'Dm7'), ('4', 'Fm7'), ('4', 'Bm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7')]"
497,100,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7b5'), ('2', 'A7'), ('2', 'Dm7'), ('4', 'Fm7'), ('4', 'Bm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7b5'), ('2', 'A7'), ('2', 'Dm7'), ('4', 'Fm7'), ('4', 'Bm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7')]"
498,100,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7b5'), ('2', 'A7'), ('2', 'Dm7'), ('4', 'Fm7'), ('4', 'Bm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Dm7'), ('2', 'Gm7'), ('2', 'Dbm7b9'), ('1', 'Fmaj7'), ('2', 'Gbm7'), ('2', 'B7#9'), ('1', 'Emaj7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Dm7'), ('2', 'G7')]"
499,100,"[('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Dm7'), ('2', 'Gm7'), ('2', 'Dbm7b9'), ('1', 'Fmaj7'), ('2', 'Gbm7'), ('2', 'B7#9'), ('1', 'Emaj7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7b5'), ('2', 'A7'), ('2', 'Dm7'), ('4', 'Fm7'), ('4', 'Bm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dbm6')]"
500,100,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Em7b5'), ('2', 'A7'), ('2', 'Dm7'), ('4', 'Fm7'), ('4', 'Bm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dbm6')]"
501,101,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'C6'), ('1', 'C6'), ('1', 'C6')]"
502,101,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'C6'), ('1', 'C6'), ('1', 'C6'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'C6'), ('1', 'C6'), ('1', 'C6')]"
503,101,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'C6'), ('1', 'C6'), ('1', 'C6'), ('1', 'Cmaj7'), ('1', 'Em'), ('1', 'Gm'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Fm7'), ('1', 'Fm7')]"
504,101,"[('1', 'Cmaj7'), ('1', 'Em'), ('1', 'Gm'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'C6'), ('1', 'C6'), ('1', 'C6')]"
505,101,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'C6'), ('1', 'C6'), ('1', 'C6'), ('1', 'C6')]"
506,102,"[('2', 'D7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7')]"
507,102,"[('2', 'D7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7')]"
508,102,"[('2', 'D7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Bm7'), ('2', 'E7'), ('1', 'Am7'), ('2', 'Bm7'), ('2', 'E7'), ('1', 'Am7'), ('2', 'D7'), ('2', 'Ddim7'), ('2', 'D7'), ('2', 'Ddim7'), ('1', 'D7'), ('1', 'G7')]"
509,102,"[('2', 'Bm7'), ('2', 'E7'), ('1', 'Am7'), ('2', 'Bm7'), ('2', 'E7'), ('1', 'Am7'), ('2', 'D7'), ('2', 'Ddim7'), ('2', 'D7'), ('2', 'Ddim7'), ('1', 'D7'), ('1', 'G7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'C6'), ('2', 'A7')]"
510,102,"[('2', 'D7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'C6'), ('2', 'A7')]"
511,103,"[('2', 'Cmaj7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'C7#5'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Cmaj7'), ('2', 'B7'), ('2', 'Bm7'), ('2', 'A7')]"
512,103,"[('2', 'Cmaj7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'C7#5'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Cmaj7'), ('2', 'B7'), ('2', 'Bm7'), ('2', 'A7'), ('2', 'Cmaj7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'C7#5'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Cmaj7'), ('2', 'B7'), ('2', 'Bm7'), ('2', 'A7')]"
513,103,"[('2', 'Cmaj7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'C7#5'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Cmaj7'), ('2', 'B7'), ('2', 'Bm7'), ('2', 'A7'), ('2', 'Fmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'A7'), ('1', 'Dm7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'D7'), ('2', 'Am7'), ('1', 'D7'), ('2', 'Am7'), ('2', 'D7'), ('1', 'G7#5')]"
514,103,"[('2', 'Fmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'A7'), ('1', 'Dm7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'D7'), ('2', 'Am7'), ('1', 'D7'), ('2', 'Am7'), ('2', 'D7'), ('1', 'G7#5'), ('2', 'Cmaj7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'C7#5'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Cmaj7'), ('2', 'B7'), ('2', 'Bm7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'C6'), ('2', 'G7')]"
515,103,"[('2', 'Cmaj7'), ('2', 'Edim7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'C7#5'), ('2', 'Fmaj7'), ('2', 'Bm7'), ('2', 'Cmaj7'), ('2', 'B7'), ('2', 'Bm7'), ('2', 'A7'), ('2', 'D7'), ('2', 'G7'), ('2', 'C6'), ('2', 'G7')]"
516,104,"[('1', 'G7b9sus'), ('1', 'Cmaj7'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gm7'), ('1', 'C7')]"
517,104,"[('1', 'G7b9sus'), ('1', 'Cmaj7'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gm7'), ('1', 'C7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('2', 'Bm7b5'), ('2', 'E7'), ('2', 'Am'), ('2', 'Am/G'), ('1', 'Gbm7b5'), ('1', 'B7b9'), ('2', 'Bm7'), ('2', 'E7'), ('2', 'Em7b5'), ('2', 'A7b9')]"
518,104,"[('1', 'Fmaj7'), ('1', 'Fmaj7'), ('2', 'Bm7b5'), ('2', 'E7'), ('2', 'Am'), ('2', 'Am/G'), ('1', 'Gbm7b5'), ('1', 'B7b9'), ('2', 'Bm7'), ('2', 'E7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('2', 'Gbm7b5'), ('2', 'Fdim7'), ('2', 'E/C'), ('2', 'Edim7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'C6'), ('2', 'Bm7b5'), ('2', 'E7'), ('2', 'Am'), ('2', 'Am/G'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Emaj7'), ('4', 'Dm7'), ('4', 'G7')]"
519,104,"[('2', 'Gbm7b5'), ('2', 'Fdim7'), ('2', 'E/C'), ('2', 'Edim7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'C6'), ('2', 'Bm7b5'), ('2', 'E7'), ('2', 'Am'), ('2', 'Am/G'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Emaj7'), ('4', 'Dm7'), ('4', 'G7'), ('1', 'G7b9sus'), ('1', 'Cmaj7'), ('1', 'Em7b5'), ('1', 'A7b9'), ('1', 'D7'), ('2', 'Dm7b5'), ('2', 'G7'), ('1', 'C6'), ('1', 'C6')]"
520,104,"[('1', 'G7b9sus'), ('1', 'Cmaj7'), ('1', 'Em7b5'), ('1', 'A7b9'), ('1', 'D7'), ('2', 'Dm7b5'), ('2', 'G7'), ('1', 'C6'), ('1', 'C6')]"
521,105,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
522,105,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Bm7'), ('1', 'E7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Gmaj7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Dm7'), ('4', 'G7'), ('4', 'C'), ('1', 'G7')]"
523,105,"[('1', 'Bm7'), ('1', 'E7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Gmaj7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Dm7'), ('4', 'G7'), ('4', 'C'), ('1', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
524,105,"[('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Emaj7'), ('2', 'Fmaj7'), ('1', 'A7'), ('1', 'Dm7'), ('2', 'Fm6'), ('2', 'E7#5'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
525,105,"[('2', 'Emaj7'), ('2', 'Fmaj7'), ('1', 'A7'), ('1', 'Dm7'), ('2', 'Fm6'), ('2', 'E7#5'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
526,106,"[('1', 'Cmaj7'), ('1', 'Dbdim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Em7b5'), ('2', 'A7'), ('2', 'Bm7'), ('2', 'Cdim7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'Fm6'), ('1', 'Em7'), ('1', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7')]"
527,106,"[('1', 'Cmaj7'), ('1', 'Dbdim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Em7b5'), ('2', 'A7'), ('2', 'Bm7'), ('2', 'Cdim7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'Fm6'), ('1', 'Em7'), ('1', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'Dbdim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Em7b5'), ('2', 'A7'), ('2', 'Bm7'), ('2', 'Cdim7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'Fm6'), ('1', 'Em7'), ('1', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'C6'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7')]"
528,106,"[('1', 'Cmaj7'), ('1', 'Dbdim7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Em7b5'), ('2', 'A7'), ('2', 'Bm7'), ('2', 'Cdim7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'Fm6'), ('1', 'Em7'), ('1', 'Edim7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'C6'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7')]"
529,107,"[('2', 'Dbm6'), ('2', 'G7#5'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Fm6'), ('2', 'Bm7'), ('2', 'Dbm'), ('2', 'A'), ('2', 'Dm7'), ('2', 'G7')]"
530,107,"[('2', 'Dbm6'), ('2', 'G7#5'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Fm6'), ('2', 'Bm7'), ('2', 'Dbm'), ('2', 'A'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'G7#5'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Fm6'), ('2', 'Bm7'), ('2', 'Dbm'), ('2', 'A'), ('2', 'Dm7'), ('2', 'G7')]"
531,107,"[('2', 'Dbm6'), ('2', 'G7#5'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Fm6'), ('2', 'Bm7'), ('2', 'Dbm'), ('2', 'A'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Ebmaj7'), ('2', 'Dbm7b9'), ('2', 'Fm7'), ('2', 'Bm7b9'), ('2', 'Ebmaj7/G'), ('2', 'Gbdim7'), ('2', 'Fm7'), ('2', 'Bm7#5'), ('2', 'Ebmaj7'), ('2', 'Dbm7b9'), ('2', 'Fm7'), ('2', 'Bm7b9'), ('2', 'Ebmaj7'), ('2', 'Am7b5'), ('2', 'Am7#11'), ('2', 'G7sus')]"
